,user_gender,referral_code_used,user_age,monthly_total_sell,EOP_Saham_AUM,EOP_Pasar_Uang_AUM,EOP_Pendapatan_Tetap_AUM,EOP_Campuran_AUM,EOP_total_invested_amount,EOP_profit_rate,user_vintage,predicted_score
9330,0,0,26.0,0.0,0.0,652100.0,0.0,0.0,650000.0,0.32307692307692304,1.0,0.5580808745562591
9333,0,0,38.0,0.0,51288.0,20071.0,0.0,0.0,70000.0,1.9414285714285713,1.0,0.6931910749667577
9335,0,0,27.0,0.0,0.0,100415.0,100284.0,0.0,200000.0,0.3495,1.0,0.563084080066142
9337,0,0,24.0,0.0,50998.0,210395.0,40148.0,0.0,300000.0,0.5136666666666667,1.0,0.5515926525708442
9341,1,0,22.0,0.0,43756.0,10020.0,50206.0,0.0,100000.0,3.982,1.0,0.5838645537341077
9342,0,0,26.0,0.0,54072.0,150067.0,100117.0,0.0,300000.0,1.4186666666666667,1.0,0.6037182586175083
9353,1,0,21.0,0.0,77496.0,10018.0,20136.0,0.0,100000.0,7.6499999999999995,1.0,0.7252632993753654
9358,0,1,33.0,0.0,0.0,0.0,202532232.0,0.0,202000000.0,0.2634811881188119,1.0,0.9978490976221936
9359,0,0,25.0,0.0,72240.0,20042.0,0.0,0.0,90000.0,2.5355555555555553,1.0,0.6433446724259855
9361,0,0,24.0,0.0,0.0,4512033.0,0.0,0.0,4500000.0,0.2674,1.0,0.5654423456580966
9362,0,1,34.0,-49863159.0,98782059.0,50177803.0,302212075.0,0.0,450187869.0,0.21859051915057265,1.0,0.999116442187132
9363,0,0,25.0,0.0,151334.0,210451.0,40150.0,0.0,400000.0,0.48374999999999996,0.0,0.5746507684847187
9365,0,0,27.0,-54935.0,668573.0,100430.0,240725.0,0.0,945065.0,6.842174876860321,1.0,0.8046555165466207
9368,0,0,25.0,0.0,107732.0,0.0,0.0,0.0,100000.0,7.732,1.0,0.8208886261501748
9374,1,1,19.0,0.0,11050.0,0.0,0.0,0.0,10000.0,10.5,1.0,0.7409177657455346
9386,0,0,25.0,0.0,0.0,100336.0,0.0,0.0,100000.0,0.336,0.0,0.5674134914147794
9399,1,0,20.0,-200000.0,104803.0,0.0,0.0,0.0,100000.0,4.803,1.0,0.6038756060732087
9401,0,0,35.0,0.0,39853.0,160080.0,50008.0,0.0,250000.0,-0.0236,0.0,0.6141163124946043
9409,0,0,20.0,0.0,248303.0,110216.0,50206.0,0.0,400000.0,2.18125,0.0,0.6166553094175075
9412,1,0,21.0,-100000.0,171829.0,20040.0,20086.0,0.0,200000.0,5.977499999999999,1.0,0.6602259773513816
9415,0,0,19.0,0.0,55248.0,10018.0,40121.0,0.0,100000.0,5.3870000000000005,1.0,0.7210940763577799
9420,1,0,37.0,0.0,178100.0,40241.0,303318.0,0.0,500000.0,4.3318,2.0,0.6720214181377653
9421,0,0,22.0,0.0,108881.0,10022.0,40121.0,0.0,150000.0,6.016,1.0,0.7575034547726892
9422,1,0,27.0,-40000.0,829062.0,110221.0,0.0,0.0,900106.0,4.352487373709319,1.0,0.6286326035840608
9429,1,0,20.0,0.0,65689.0,10018.0,40121.0,0.0,110000.0,5.298181818181818,1.0,0.6279742400912612
9430,1,0,36.0,0.0,3207270.0,1003705.0,1004787.0,0.0,5000000.0,4.31524,1.0,0.6869663593297776
9431,0,1,55.0,0.0,0.0,0.0,20096510.0,0.0,20000000.0,0.48255,1.0,0.7709356153463188
9437,0,0,23.0,0.0,42232.0,10016.0,50167.0,0.0,100000.0,2.415,0.0,0.6440008347195298
9440,0,0,45.0,0.0,0.0,30050.0,0.0,0.0,30000.0,0.16666666666666669,1.0,0.6627327647375525
9443,1,0,26.0,0.0,1412303.0,257931.0,1054806.0,0.0,2636725.0,3.3494202087817273,1.0,0.5876040644942563
9444,0,0,42.0,0.0,5035447.0,5379918.0,1544751.0,0.0,12000000.0,-0.33236666666666664,1.0,0.6589060862166674
9445,0,1,34.0,-100000.0,11050.0,0.0,0.0,0.0,10000.0,10.5,1.0,0.8657291424163622
9451,1,0,27.0,0.0,16361547.0,36567470.0,2003380.0,0.0,54000000.0,1.7266611111111114,1.0,0.7057007106280936
9455,0,0,46.0,0.0,0.0,10039.0,0.0,0.0,10000.0,0.3899999999999999,1.0,0.6771386121871243
9457,0,0,23.0,0.0,143597.0,130114.0,130125.0,0.0,400000.0,0.959,1.0,0.5650959375198478
9463,0,0,34.0,0.0,1126843.0,180563.0,443113.0,0.0,1700000.0,2.9717058823529414,1.0,0.7126728663282992
9470,0,0,40.0,-40000.0,2026906.0,70088.0,160566.0,0.0,2260000.0,-0.1079646017699115,1.0,0.6205702913368281
9477,1,0,48.0,0.0,3211648.0,330470.0,1597841.0,0.0,5100000.0,0.7835098039215687,1.0,0.6142447426953985
9478,0,1,38.0,0.0,11050.0,0.0,0.0,0.0,10000.0,10.5,1.0,0.8777674968938944
9485,1,0,28.0,0.0,55248.0,10022.0,40121.0,0.0,100000.0,5.391,1.0,0.6779617468508218
9486,0,0,39.0,0.0,0.0,35545791.0,0.0,0.0,35500000.0,0.1289887323943662,0.0,0.8065636985325854
9491,0,0,30.0,-2163691.0,688093.0,2489575.0,4370111.0,0.0,7569818.0,-0.2911430631489423,1.0,0.5685261385394383
9499,0,0,45.0,-50000.0,73117.0,100336.0,20031.0,0.0,190000.0,1.8336842105263158,1.0,0.7258875783867597
9500,1,0,28.0,0.0,20641.0,0.0,0.0,0.0,20000.0,3.205,1.0,0.5867811653743686
9502,0,0,23.0,0.0,217701.0,60094.0,332322.0,0.0,600000.0,1.6861666666666668,1.0,0.5978208693297967
9503,0,0,55.0,0.0,49369.0,180053.0,270131.0,0.0,500000.0,-0.08940000000000001,1.0,0.7101691692326613
9510,0,0,30.0,0.0,0.0,15040.0,40185.0,0.0,55000.0,0.4090909090909091,0.0,0.6013835890069738
9524,1,0,48.0,0.0,41765.0,110198.0,50211.0,0.0,200000.0,1.087,1.0,0.6188404156304308
9531,0,0,22.0,0.0,44283.0,10021.0,50162.0,0.0,100000.0,4.466,1.0,0.7029585976281297
9532,0,1,45.0,0.0,152810.0,70131.0,406459.0,0.0,625000.0,0.7040000000000001,0.0,0.6172805092185433
9537,0,0,36.0,0.0,153899.0,0.0,70344.0,0.0,225000.0,-0.3364444444444445,1.0,0.5881063449022602
9538,0,0,34.0,0.0,686770.0,1753418.0,652563.0,0.0,3100000.0,-0.23383870967741938,1.0,0.5939113059926897
9540,1,0,23.0,0.0,110708.0,0.0,0.0,0.0,100000.0,10.708,1.0,0.8277650792295743
9544,0,0,24.0,0.0,336796.0,90263.0,584324.0,0.0,1000000.0,1.1383,1.0,0.582061351165751
9546,0,0,28.0,0.0,3341371.0,2607086.0,0.0,0.0,5900000.0,0.8213050847457628,0.0,0.6167949405524167
9551,0,0,31.0,0.0,42957.0,10019.0,50214.0,0.0,100000.0,3.19,1.0,0.7030719703571668
9553,1,0,56.0,0.0,0.0,0.0,90111912.0,0.0,90000000.0,0.12434666666666666,1.0,0.9624939876760704
9556,0,1,52.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6088384042554188
9558,0,0,31.0,0.0,62531.0,10017.0,0.0,0.0,70000.0,3.6399999999999997,0.0,0.7340562485883432
9565,0,0,29.0,0.0,0.0,2005543.0,0.0,0.0,2000000.0,0.27715,1.0,0.5826283130257357
9569,0,0,34.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5886725260045976
9570,0,0,49.0,0.0,804643.0,355170.0,932033.0,0.0,2084799.0,0.3380181974377386,0.0,0.7138538413329363
9576,1,1,23.0,0.0,11050.0,0.0,0.0,0.0,10000.0,10.5,1.0,0.7600253266941647
9578,0,0,19.0,-120000.0,97869.0,110206.0,241269.0,0.0,440808.0,1.9364439846826738,1.0,0.5821334586741611
9584,1,0,25.0,0.0,43756.0,30079.0,50206.0,0.0,120000.0,3.3675,1.0,0.575742960242804
9586,0,0,35.0,0.0,764102.0,550217.0,169897.0,0.0,1500000.0,-1.0522666666666667,1.0,0.5536561093861978
9591,1,0,24.0,0.0,55354.0,10021.0,40129.0,0.0,100000.0,5.504,1.0,0.6598526087197686
9594,1,1,31.0,-10000.0,10535.0,0.0,0.0,0.0,10000.0,5.35,1.0,0.6062259676399706
9596,0,0,23.0,0.0,52270.0,10018.0,140772.0,0.0,200000.0,1.53,0.0,0.607426342797139
9603,0,0,33.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5824798568474194
9604,0,1,48.0,0.0,0.0,0.0,10039965.0,0.0,10000000.0,0.39965,1.0,0.6718109000824134
9605,0,1,22.0,-10000.0,21848.0,10037.0,0.0,0.0,30000.0,6.283333333333334,1.0,0.6911360027647361
9606,1,0,36.0,0.0,205050.0,10039.0,40270.0,0.0,250000.0,2.1436,1.0,0.5901495836730789
9609,0,0,44.0,0.0,191766.0,240628.0,271329.0,0.0,700000.0,0.5318571428571428,1.0,0.6743013932687836
9610,0,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5844151577352872
9613,0,0,25.0,0.0,0.0,2003207.0,0.0,0.0,2000000.0,0.16035000000000002,1.0,0.5524401542580013
9614,0,0,53.0,0.0,125323.0,1040813.0,330241.0,0.0,1500000.0,-0.24153333333333332,1.0,0.6984076165493367
9620,0,1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5719686418374976
9622,0,0,21.0,0.0,250896.0,50084.0,312060.0,0.0,600000.0,2.1733333333333333,1.0,0.6062903926715624
9631,0,1,51.0,0.0,0.0,0.0,50212045.0,0.0,50000000.0,0.42408999999999997,1.0,0.8820595245351494
9637,0,0,23.0,0.0,0.0,20054.0,0.0,0.0,20000.0,0.27,0.0,0.5514487670587616
9638,0,0,31.0,0.0,101591.0,0.0,100490.0,0.0,200000.0,1.0405,0.0,0.6343816634387837
9639,0,0,24.0,0.0,65635.0,110362.0,30123.0,0.0,200000.0,3.06,1.0,0.6596088494531527
9642,0,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.710957652611276
9644,1,0,29.0,0.0,62744.0,10037.0,30123.0,0.0,100000.0,2.904,1.0,0.5800565526962601
9645,1,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765504448005505
9648,1,0,39.0,0.0,71557.0,20054.0,110392.0,0.0,200000.0,1.0015,1.0,0.5595060844680687
9660,0,0,17.0,0.0,178075.0,0.0,20071.0,0.0,190000.0,4.287368421052632,1.0,0.6681469081842454
9662,1,0,19.0,-125273.0,59777.0,0.0,0.0,0.0,54727.0,9.227620735651506,1.0,0.7676772659358794
9665,0,0,46.0,0.0,625861.0,100327.0,291964.0,0.0,1000000.0,1.8152000000000001,1.0,0.7318286259487351
9669,1,0,40.0,0.0,6949187.0,9924357.0,5172689.0,0.0,22052765.0,-0.029619868528957705,0.0,0.6240882072378929
9670,0,1,24.0,0.0,0.0,20871496.0,9496854.0,0.0,30250821.0,0.38851507534291385,1.0,0.6402549109058729
9671,1,0,52.0,-300000.0,51284.0,50146.0,0.0,0.0,100000.0,1.43,1.0,0.6521102152083122
9673,0,0,33.0,0.0,0.0,100160.0,0.0,0.0,100000.0,0.16,1.0,0.5913937459707483
9679,0,1,35.0,0.0,66425.0,4817129.0,55263.0,0.0,4913672.0,0.5117354190511698,1.0,0.553678918088539
9684,1,0,24.0,0.0,495671.0,100318.0,433418.0,0.0,1000000.0,2.9407,1.0,0.5531511034797795
9687,1,0,39.0,0.0,128291.0,20074.0,110450.0,0.0,250000.0,3.5260000000000002,1.0,0.6664278001544783
9692,0,0,36.0,0.0,1084671.0,2188715.0,613449.0,0.0,3800000.0,2.2851315789473685,1.0,0.7084569373849791
9694,0,0,22.0,0.0,42555.0,10021.0,50227.0,0.0,100000.0,2.803,1.0,0.6371027073802739
9698,0,0,55.0,0.0,0.0,0.0,2015610.0,0.0,2000000.0,0.7805000000000001,0.0,0.7640612486634956
9699,1,0,19.0,0.0,208370.0,50102.0,261353.0,0.0,500000.0,3.9649999999999994,1.0,0.565891167251482
9701,0,0,27.0,0.0,0.0,0.0,7015727.0,0.0,7000000.0,0.22467142857142858,1.0,0.60788775467521
9704,0,0,26.0,0.0,0.0,230399.0,0.0,0.0,230000.0,0.17347826086956522,1.0,0.5489903393426494
9708,1,1,19.0,0.0,11071.0,0.0,0.0,0.0,10000.0,10.71,1.0,0.7480915215216292
9712,1,0,40.0,0.0,44283.0,60110.0,50162.0,0.0,150000.0,3.036666666666667,1.0,0.6523472739133132
9716,1,0,52.0,0.0,40740.0,10029.0,50206.0,0.0,100000.0,0.9750000000000001,0.0,0.6543865078152348
9718,1,0,25.0,0.0,10457.0,0.0,0.0,0.0,10000.0,4.569999999999999,1.0,0.626991187225552
9721,0,0,26.0,-150000.0,0.0,0.0,10053.0,0.0,10000.0,0.53,1.0,0.5614352670091208
9723,0,0,21.0,0.0,52790.0,10016.0,40136.0,0.0,100000.0,2.942,1.0,0.6368907912932728
9726,0,0,28.0,0.0,985543.0,2006979.0,0.0,0.0,3000000.0,-0.24926666666666664,1.0,0.5520486305189585
9731,0,0,23.0,0.0,94849.0,20018.0,90096.0,0.0,200000.0,2.4815,1.0,0.6298810887275896
9733,0,0,27.0,0.0,10639.0,70128.0,20118.0,0.0,100000.0,0.885,1.0,0.58580613777389
9735,0,0,29.0,-500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701162240633517
9738,0,0,28.0,0.0,42555.0,10019.0,50227.0,0.0,100000.0,2.801,1.0,0.6716292566651093
9739,0,0,22.0,0.0,106020.0,0.0,0.0,0.0,100000.0,6.02,1.0,0.7573871317619075
9741,1,1,35.0,0.0,2749648.0,510997.0,2206102.0,0.0,5300000.0,3.1461698113207546,1.0,0.5494888202307857
9742,0,0,43.0,0.0,10939.0,0.0,0.0,0.0,10000.0,9.39,0.0,0.9132752217131193
9743,0,0,24.0,0.0,0.0,100390.0,100453.0,0.0,200000.0,0.4215,0.0,0.565663501805975
9744,0,0,29.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5574668271934017
9745,1,0,29.0,0.0,104806.0,0.0,0.0,0.0,100000.0,4.806,1.0,0.6599754223738898
9746,0,0,31.0,0.0,144690.0,30042.0,130353.0,0.0,300000.0,1.6949999999999998,1.0,0.6446956170192655
9749,1,0,32.0,0.0,41694.0,10036.0,50348.0,0.0,100000.0,2.078,0.0,0.5808033423789584
9753,0,1,28.0,-5000000.0,832327.0,170622.0,739115.0,0.0,1675000.0,4.003820895522388,1.0,0.5711262470470327
9754,0,0,22.0,0.0,11071.0,170372.0,20065.0,0.0,200000.0,0.754,1.0,0.5493095595768448
9756,0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5468158322212633
9769,1,0,45.0,0.0,61568.0,10016.0,30100.0,0.0,100000.0,1.6840000000000002,1.0,0.6253293193738436
9772,1,0,27.0,0.0,0.0,0.0,20084277.0,0.0,20000000.0,0.421385,0.0,0.6240628808008504
9777,0,0,40.0,0.0,43756.0,10020.0,50206.0,0.0,100000.0,3.982,1.0,0.7744921052157165
9779,1,1,19.0,0.0,10939.0,0.0,0.0,0.0,10000.0,9.39,0.0,0.7161629274853517
9781,0,0,28.0,-169869.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5501824224834738
9784,0,1,40.0,0.0,10443.0,10033.0,0.0,0.0,20000.0,2.3800000000000003,0.0,0.6544168910711243
9788,0,0,31.0,0.0,101577.0,200457.0,0.0,0.0,300000.0,0.6779999999999999,1.0,0.6019334937891265
9792,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708094186762303
9794,1,1,26.0,0.0,10588.0,0.0,0.0,0.0,10000.0,5.88,0.0,0.6162713994865977
9798,0,0,22.0,0.0,51307.0,988478.0,461016.0,0.0,1495000.0,0.3880267558528428,0.0,0.5593844757720111
9804,0,0,22.0,0.0,0.0,200726.0,0.0,0.0,200000.0,0.363,0.0,0.5503192719335647
9811,1,0,35.0,0.0,62558.0,10036.0,30154.0,0.0,100000.0,2.748,0.0,0.6276670907570705
9813,0,0,34.0,0.0,49784.0,10001.0,39974.0,0.0,100000.0,-0.241,0.0,0.5977714182634852
9817,0,0,21.0,0.0,51307.0,10015.0,40134.0,0.0,100000.0,1.456,0.0,0.5912597715993467
9819,1,0,20.0,0.0,223623.0,40070.0,160565.0,0.0,410000.0,3.477560975609756,0.0,0.5680715003329968
9821,0,0,26.0,0.0,0.0,250533.0,0.0,0.0,250000.0,0.21320000000000003,0.0,0.5691327925656591
9823,1,0,55.0,0.0,682761.0,0.0,297905.0,0.0,997000.0,-1.6383149448345034,0.0,0.5622099164513392
9825,0,0,42.0,0.0,65635.0,10021.0,30123.0,0.0,100000.0,5.779,0.0,0.8430333984170544
9827,1,1,27.0,0.0,159743.0,10019.0,65284.0,0.0,225000.0,4.464888888888889,0.0,0.5612658215945001
9828,0,0,29.0,0.0,0.0,0.0,100584.0,0.0,100000.0,0.584,0.0,0.6031473572539812
9831,1,1,48.0,0.0,625964.0,521740.0,1197179.0,0.0,2310000.0,1.5100865800865801,0.0,0.5731905652933762
9836,0,0,29.0,0.0,0.0,25065986.0,10030223.0,0.0,35000000.0,0.27488285714285715,0.0,0.7780307139753301
9837,0,0,46.0,0.0,0.0,0.0,3024492.0,0.0,3000000.0,0.8163999999999999,0.0,0.72755009648248
9838,0,0,27.0,0.0,32817.0,0.0,70288.0,0.0,100000.0,3.105,0.0,0.6940604436173398
9839,1,0,30.0,0.0,575127.0,100105.0,350583.0,0.0,1000000.0,2.5815,0.0,0.5922586265329538
9843,0,0,31.0,0.0,42555.0,10019.0,50227.0,0.0,100000.0,2.801,0.0,0.7039616119887355
9845,0,0,26.0,0.0,73906.0,10017.0,20067.0,0.0,100000.0,3.9899999999999998,0.0,0.7213317720775544
9846,0,0,22.0,0.0,0.0,0.0,502449.0,0.0,500000.0,0.4898,0.0,0.5585293898432951
9848,0,0,23.0,0.0,0.0,0.0,50348.0,0.0,50000.0,0.696,0.0,0.5705466804488135
9849,0,0,21.0,0.0,201648.0,0.0,502921.0,0.0,698020.0,0.9382252657516977,0.0,0.5717730050487391
9850,1,0,42.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500529646494037
9852,0,0,32.0,0.0,51956.0,20033.0,130467.0,0.0,200000.0,1.228,0.0,0.6483690288310879
9857,1,0,43.0,0.0,1131447.0,0.0,0.0,0.0,1100000.0,2.8588181818181817,0.0,0.67674848416652
9858,0,0,24.0,0.0,933181.0,150330.0,441208.0,0.0,1500000.0,1.6479333333333333,0.0,0.620236682275245
9863,1,0,41.0,0.0,1018198.0,0.0,0.0,0.0,1000000.0,1.8198,0.0,0.6229736496363584
9864,1,0,24.0,0.0,168279.0,60175.0,80403.0,0.0,300000.0,2.9523333333333333,0.0,0.5695980237274976
9866,1,1,23.0,0.0,10939.0,0.0,0.0,0.0,10000.0,9.39,0.0,0.7364467606732006
9869,0,0,60.0,0.0,135902.0,40067.0,331616.0,0.0,500000.0,1.517,0.0,0.799681877221236
9877,1,0,22.0,0.0,4270365.0,1001971.0,14838620.0,0.0,20000000.0,0.55478,0.0,0.5610011792294446
9879,1,1,45.0,0.0,54696.0,10020.0,65334.0,0.0,125000.0,4.04,0.0,0.6524906557820374
9880,0,0,51.0,0.0,384084.0,100155.0,533750.0,0.0,1000000.0,1.7989000000000004,0.0,0.7705227539861462
9882,0,0,22.0,-1000000.0,721981.0,100402.0,240988.0,0.0,1000000.0,6.3370999999999995,0.0,0.7716508596129767
9883,1,0,27.0,0.0,177718.0,30053.0,100376.0,0.0,300000.0,2.7156666666666665,0.0,0.5778928950764988
9893,0,0,23.0,0.0,254448.0,40142.0,221132.0,0.0,500000.0,3.1443999999999996,0.0,0.674412066945244
9895,0,0,22.0,0.0,10200.0,0.0,0.0,0.0,10000.0,2.0,0.0,0.620385867817657
9899,0,0,28.0,0.0,30555.0,0.0,70289.0,0.0,100000.0,0.844,0.0,0.6079473327073033
9901,1,0,25.0,0.0,42555.0,10019.0,50227.0,0.0,100000.0,2.801,0.0,0.5688751710820455
9903,0,0,26.0,0.0,155811.0,10020.0,241182.0,0.0,400038.0,1.743584359485849,0.0,0.6350242108036491
9907,0,0,30.0,0.0,31352.0,230395.0,140253.0,0.0,400000.0,0.5,0.0,0.6071811172606105
9908,0,0,20.0,0.0,42957.0,60182.0,50214.0,0.0,150000.0,2.235333333333333,0.0,0.6189522408293555
9909,1,0,24.0,-902000.0,31279.0,0.0,0.0,0.0,30000.0,4.263333333333334,0.0,0.6133893339482241
9911,1,0,27.0,0.0,105462.0,0.0,0.0,0.0,100000.0,5.462,0.0,0.690841957320133
9919,1,0,34.0,0.0,33324050.0,5010446.0,19084147.0,0.0,58000000.0,-1.0023396551724137,0.0,0.5912786347350251
9920,1,0,44.0,0.0,743908.0,40078.0,221608.0,0.0,1000000.0,0.5594,0.0,0.5894791721182492
9925,0,0,39.0,0.0,49722.0,10007.0,40038.0,0.0,100000.0,-0.233,0.0,0.6283674869877928
9926,1,0,45.0,0.0,153147.0,10020.0,50206.0,0.0,200000.0,6.6865,0.0,0.8152662180913031
9930,0,0,35.0,0.0,41513.0,20062.0,50339.0,0.0,110000.0,1.7399999999999998,0.0,0.6852543553471024
9932,0,0,35.0,-120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122977039175433
9933,0,0,20.0,0.0,255328.0,40078.0,221608.0,0.0,500000.0,3.4028,0.0,0.6677512819171337
9934,0,0,35.0,0.0,94123.0,20032.0,90285.0,0.0,200000.0,2.22,0.0,0.7037261321245059
9936,0,0,22.0,0.0,0.0,100402.0,0.0,0.0,100000.0,0.402,0.0,0.5514679342059575
9937,0,0,29.0,0.0,10698.0,0.0,0.0,0.0,10000.0,6.98,0.0,0.8269565059704277
9939,0,0,44.0,0.0,39983.0,10003.0,50053.0,0.0,100000.0,0.039,0.0,0.6686330263550404
9941,1,0,43.0,-470000.0,2042649.0,0.0,0.0,0.0,2040365.0,0.11194075569812263,0.0,0.553579777173665
9944,0,0,53.0,0.0,0.0,300879.0,100007.0,0.0,400000.0,0.22149999999999997,0.0,0.7257214317735543
9945,0,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558828936507793
9947,0,1,35.0,-1496825.0,0.0,0.0,6230253.0,0.0,6212609.0,0.2840030653788127,0.0,0.5592469695397907
9948,1,0,38.0,0.0,235733.0,40063.0,230825.0,0.0,500000.0,1.3242,0.0,0.5863449052053565
9951,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5832650831420179
9952,1,1,28.0,0.0,10698.0,0.0,0.0,0.0,10000.0,6.98,0.0,0.673123344955739
9953,0,0,23.0,0.0,41816.0,10017.0,50188.0,0.0,100000.0,2.021,0.0,0.6276208126649376
9957,0,0,41.0,0.0,112487.0,30045.0,160505.0,0.0,300000.0,1.0123333333333333,0.0,0.6907518834770581
9966,0,0,40.0,0.0,2515055.0,630749.0,2892829.0,0.0,6000000.0,0.6438833333333334,0.0,0.6891009252668732
9967,0,0,25.0,0.0,0.0,35068.0,0.0,0.0,35000.0,0.19428571428571428,0.0,0.5607777949520769
9969,0,0,28.0,0.0,0.0,0.0,402615.0,0.0,400000.0,0.6537499999999999,0.0,0.6022181896366962
9970,1,0,32.0,0.0,51891.0,10033.0,40271.0,0.0,100000.0,2.1950000000000003,0.0,0.5858229962040725
9972,0,0,29.0,0.0,0.0,100204.0,0.0,0.0,100000.0,0.20400000000000001,0.0,0.5865384641983162
9977,1,0,22.0,0.0,0.0,0.0,52161914.0,0.0,52000000.0,0.3113730769230769,0.0,0.7910449455130513
9978,0,0,43.0,-1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646929183260567
9980,1,0,33.0,0.0,68551.0,20020.0,102709974.0,0.0,102750000.0,0.04724574209245742,0.0,0.9570132923418507
9991,1,0,55.0,0.0,1080816.0,230322.0,982084.0,0.0,2300000.0,-0.294695652173913,0.0,0.626065790955874
9992,0,0,18.0,0.0,53193.0,85166.0,40181.0,0.0,175000.0,2.022857142857143,0.0,0.5977584756380873
9994,0,0,46.0,0.0,369795.0,100279.0,532347.0,0.0,1000000.0,0.2421,0.0,0.6909501873171114
9999,0,1,56.0,0.0,0.0,13004134.0,13072955.0,0.0,26000000.0,0.29649615384615385,0.0,0.7981047116773359
10001,0,0,35.0,0.0,101610.0,0.0,0.0,0.0,100000.0,1.6099999999999999,0.0,0.6796970446847714
10010,0,0,24.0,0.0,104281.0,0.0,0.0,0.0,100000.0,4.281,0.0,0.7213756752015364
10011,0,0,41.0,0.0,0.0,100279.0,0.0,0.0,100000.0,0.27899999999999997,0.0,0.6613611969405445
10018,0,1,50.0,-25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141191643963996
10019,0,0,35.0,0.0,2398472.0,500979.0,7172163.0,0.0,10000000.0,0.71614,0.0,0.6916387155215941
10020,0,0,26.0,0.0,0.0,30036.0,0.0,0.0,30000.0,0.12000000000000001,0.0,0.5637457459404085
10023,0,0,30.0,0.0,1587967.0,841102.0,2856858.0,0.0,5300000.0,-0.26552830188679244,0.0,0.5956880568547189
10024,0,1,48.0,0.0,200468.0,0.0,0.0,0.0,200000.0,0.234,0.0,0.612074488759539
10027,0,0,35.0,0.0,0.0,601377.0,0.0,0.0,600000.0,0.2295,0.0,0.6269550581423228
10034,0,0,32.0,0.0,53193.0,10019.0,40181.0,0.0,100000.0,3.393,0.0,0.7306061982656313
10035,0,1,51.0,0.0,238296.0,0.0,95355.0,0.0,325000.0,2.6618461538461538,0.0,0.7253387068691047
10038,0,0,22.0,0.0,53697.0,10020.0,40150.0,0.0,100000.0,3.867000000000001,0.0,0.6958531071911553
10040,1,0,36.0,0.0,10739.0,10019.0,10062.0,0.0,30000.0,2.7333333333333334,0.0,0.6329316671230617
10047,1,0,20.0,0.0,138303.0,20042.0,100731.0,0.0,250000.0,3.6304000000000003,0.0,0.5743769284903347
10054,0,0,30.0,0.0,259176.0,50089.0,191344.0,0.0,500000.0,0.12179999999999998,0.0,0.589943976097668
10055,0,1,25.0,0.0,500018.0,100196.0,433144.0,0.0,1000000.0,3.3358,0.0,0.6080754950138778
10056,0,0,23.0,0.0,53193.0,310512.0,40181.0,0.0,400000.0,0.9715,0.0,0.5842436568033497
10058,0,0,41.0,0.0,39148.0,10010.0,50077.0,0.0,100000.0,-0.765,0.0,0.6180036899729145
10061,0,1,34.0,0.0,42555.0,10019.0,75330.0,0.0,125000.0,2.3232,0.0,0.6170986703083947
10065,1,0,63.0,0.0,1324694.0,200330.0,493232.0,0.0,2000000.0,0.9128,0.0,0.7148102625227746
10073,0,0,43.0,0.0,141664.0,30066.0,130589.0,0.0,300000.0,0.773,0.0,0.6922491773258994
10075,1,0,34.0,-90000.0,42957.0,109785.0,50214.0,0.0,199591.0,1.6859477631756945,0.0,0.5753963369686786
10078,0,0,25.0,0.0,170219.0,29061.0,110498.0,0.0,299000.0,3.6046822742474918,0.0,0.7024231692355892
10081,1,0,19.0,-253059.0,49083.0,0.0,0.0,0.0,46941.0,4.563175049530262,0.0,0.6045635715563487
10090,0,1,32.0,0.0,397355.0,401545.0,558831.0,0.0,1325000.0,2.4702641509433962,0.0,0.6163030248831199
10091,1,0,39.0,0.0,0.0,2502940.0,1520704.0,0.0,4010000.0,0.3402493765586035,0.0,0.5734741390288827
10092,0,0,30.0,0.0,2942600.0,13364877.0,2903697.0,0.0,19199133.0,0.06271637370291669,0.0,0.6761868772425513
10093,0,0,19.0,0.0,297883.0,50105.0,170770.0,0.0,500000.0,3.7516000000000007,0.0,0.6755913810735041
